year,region,welfare_function,rho,eta,inequality_aversion,sufficiency_threshold,egality_strictness,physical_damage_per_capita,discount_factor,plotted_value,plotted_value_description,welfare_loss_damage_scalar,model_native_welfare_loss_note
2093,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.9724949182260416,0.3130752272986366,0.6175392948690236,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2094,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.034188732540283,0.3084484998016125,0.6274424628653938,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2095,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.094426332874928,0.30389014758779553,0.6364755274091273,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2096,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.1504050124023104,0.29939916018502033,0.6438294547709099,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2097,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.20383143225076,0.2949745420542072,0.6500741674928355,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2098,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.2566048555306053,0.2906153123686771,0.6558039249827003,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2099,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.310339298275043,0.2863205047967262,0.6614975141338245,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2100,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.3661685730832893,0.282089167287415,0.6674705224427161,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2101,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.425057154953746,0.27792036185952224,0.6739727620347686,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2102,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.4886965768733886,0.27381316439361797,0.6814378849292675,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2103,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.5569794873169753,0.26976666442720987,0.6897878273022976,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2104,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.6248416423532523,0.2657799649529161,0.6976303197116022,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2105,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.6901114199967977,0.26185218221962187,0.7044115457400872,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2106,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.753416365532912,0.25798244553657323,0.7103330875606039,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2107,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.8141955593954378,0.25416989708036775,0.7152837956955663,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2108,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.8738848816745097,0.2504136917047958,0.7196601227547144,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2109,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.9346138701251143,0.24671299675349345,0.7240073822129341,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2110,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.997399758077373,0.24306699187536304,0.728568942643808,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2111,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,3.0628541378885554,0.23947486884272226,0.733476592955251,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2112,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,3.13281849322644,0.23593583137214016,0.7391441357373956,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2113,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,3.2099614418029065,0.23244909494792138,0.7461526319648104,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2114,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,3.28921945078025,0.2290138866481984,0.7532769304620376,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2115,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,3.3650482222753215,0.22562944497359452,0.7592539627013617,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2116,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,3.435591717854263,0.2222950196784183,0.7637149285274244,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2117,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,3.503232174526705,0.219009871604353,0.767242428743332,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2118,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,3.5703382363404925,0.21577327251660394,0.7703835652463482,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2119,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,3.636992593377092,0.21258450494246697,0.7731682699424882,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2120,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,3.7053813992623588,0.20944286201228274,0.7760656851085853,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2121,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,3.7753191013205774,0.20634764730274166,0.7790282143746021,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2122,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,3.8504086557524198,0.2032981746825041,0.7827810514961813,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2123,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,3.9327156183865264,0.20029376816010258,0.7876984303087253,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2124,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,4.021055993276892,0.19733376173409123,0.7934901052967418,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2125,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,4.106169797521071,0.1944174992454101,0.7983112635110785,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2126,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,4.184630585366022,0.19154433423193118,0.801542279480511,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2127,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,4.2599916552225645,0.18871362978515388,0.8039184881115159,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2128,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,4.330292509523327,0.18592475840901862,0.8051085886735074,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2129,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,4.4003078847533015,0.18317710188080652,0.8060356457123717,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2130,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,4.472528274898177,0.18047005111409511,0.8071574063801096,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2131,rjan57 / Japan & Pacific,Utilitarian,0.015,1.45,0.0,0.0,0.0,4.546347749160597,0.17780300602373905,0.808354296230014,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
