year,region,welfare_function,rho,eta,inequality_aversion,sufficiency_threshold,egality_strictness,physical_damage_per_capita,discount_factor,plotted_value,plotted_value_description,welfare_loss_damage_scalar,model_native_welfare_loss_note
2096,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,1.688402084659633,1.0,1.688402084659633,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2097,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,1.7373586878334648,1.0,1.7373586878334648,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2098,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,1.786126370258723,1.0,1.786126370258723,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2099,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,1.8359432021113606,1.0,1.8359432021113606,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2100,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,1.8876922020266935,1.0,1.8876922020266935,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2101,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,1.9427228408067831,1.0,1.9427228408067831,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2102,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.001835069849156,1.0,2.001835069849156,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2103,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.0649798635180168,1.0,2.0649798635180168,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2104,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.1281761239412975,1.0,2.1281761239412975,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2105,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.1896818531252222,1.0,2.1896818531252222,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2106,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.2505081700178113,1.0,2.2505081700178113,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2107,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.309667929831652,1.0,2.309667929831652,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2108,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.3682809141715038,1.0,2.3682809141715038,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2109,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.4280455463749666,1.0,2.4280455463749666,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2110,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.489785597269893,1.0,2.489785597269893,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2111,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.5547085073941114,1.0,2.5547085073941114,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2112,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.6236758708753496,1.0,2.6236758708753496,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2113,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.698911359294287,1.0,2.698911359294287,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2114,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.776303076763155,1.0,2.776303076763155,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2115,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.851275509437793,1.0,2.851275509437793,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2116,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.923067872205993,1.0,2.923067872205993,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2117,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,2.9928328151665027,1.0,2.9928328151665027,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2118,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.0625104644341423,1.0,3.0625104644341423,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2119,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.1321537933896426,1.0,3.1321537933896426,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2120,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.2035892235357535,1.0,3.2035892235357535,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2121,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.2775511541339113,1.0,3.2775511541339113,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2122,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.3562709401209254,1.0,3.3562709401209254,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2123,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.441549635534362,1.0,3.441549635534362,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2124,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.532437818064331,1.0,3.532437818064331,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2125,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.621025986377945,1.0,3.621025986377945,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2126,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.7052337982462844,1.0,3.7052337982462844,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2127,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.7872009681617897,1.0,3.7872009681617897,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2128,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.8651813596924187,1.0,3.8651813596924187,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2129,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,3.9432759957875785,1.0,3.9432759957875785,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2130,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.0236513888587755,1.0,4.0236513888587755,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2131,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.10666566953927,1.0,4.10666566953927,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2132,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.195586120596543,1.0,4.195586120596543,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2133,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.294719714495533,1.0,4.294719714495533,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2134,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.39828457832123,1.0,4.39828457832123,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2135,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.49884925863693,1.0,4.49884925863693,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2136,rjan57 / Pacific Islands,Prioritarian,0.0,1.45,2.0,0.0,0.0,4.594000154749415,1.0,4.594000154749415,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-31116.502585877628,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
